id,fjmc,fjdm,pcsmc,pcsdm,jwqmc,ewbj
53446978,浦东分局,310115,高东派出所,310115750000,珊黄村警务区,"MULTIPOLYGON(((121.625975 31.335782,121.62748 31.334878,121.626862 31.338587,121.626715 31.339466,121.626388 31.339529,121.626307 31.339574,121.626209 31.340279,121.626716 31.340277,121.626664 31.340913,121.626031 31.340966,121.626093 31.341285,121.625679 31.341479,121.625063 31.341766,121.62516 31.341957,121.625286 31.342113,121.626165 31.343065,121.62614 31.343333,121.625619 31.34384,121.625807 31.343903,121.625531 31.344551,121.62504 31.344979,121.624588 31.345366,121.623986 31.345893,121.622972 31.346725,121.624934 31.348979,121.629908 31.346708,121.644758 31.339564,121.641346 31.334599,121.641205 31.334331,121.643608 31.332905,121.640846 31.328868,121.652169 31.322346,121.64933 31.319958,121.647881 31.32128,121.646553 31.322481,121.643952 31.322041,121.643804 31.322113,121.642811 31.322138,121.641714 31.321997,121.640693 31.321914,121.639636 31.321709,121.637887 31.321426,121.635562 31.321053,121.633438 31.322687,121.628298 31.326906,121.62513 31.329491,121.623445 31.330872,121.621813 31.332153,121.625975 31.335782)))"
53446997,浦东分局,310115,高行派出所,310115600000,幸福居委警务区,"MULTIPOLYGON(((121.611473 31.303624,121.606408 31.303628,121.605299 31.301755,121.604547 31.300631,121.60454 31.299561,121.603298 31.299371,121.603134 31.297598,121.603309 31.296325,121.604332 31.296759,121.604336 31.298534,121.604333 31.29874,121.607553 31.298834,121.609298 31.299351,121.610843 31.300014,121.611428 31.300379,121.611472 31.301945,121.611473 31.303624)))"
53447041,浦东分局,310115,龚路派出所,310115670000,前锋村警务区,"MULTIPOLYGON(((121.687806 31.272223,121.689634 31.269479,121.689646 31.269451,121.691181 31.267234,121.692696 31.267785,121.69327 31.267969,121.693831 31.268131,121.693978 31.269254,121.700156 31.270662,121.701892 31.270986,121.704508 31.271501,121.706568 31.271893,121.706668 31.271732,121.7128 31.273151,121.731462 31.277448,121.723813 31.285027,121.711666 31.294955,121.708082 31.291661,121.707439 31.29198,121.70637 31.29159,121.704043 31.290558,121.708671 31.287759,121.711869 31.284679,121.712992 31.281337,121.706653 31.279919,121.694081 31.27348,121.689555 31.272552,121.68954 31.272567,121.687806 31.272223)))"
53447051,浦东分局,310115,王港派出所,310115650000,暮紫桥居委警务区,"MULTIPOLYGON(((121.673652 31.23123,121.67481 31.228182,121.675849 31.22508,121.676369 31.222854,121.676534 31.222887,121.677334 31.218318,121.677907 31.214784,121.678489 31.212251,121.679421 31.20581,121.681357 31.206206,121.682542 31.206477,121.682476 31.206641,121.696868 31.210194,121.696531 31.210913,121.693696 31.216107,121.692678 31.216331,121.692358 31.218294,121.69232 31.220317,121.692399 31.223687,121.688526 31.22325,121.687564 31.22639,121.686667 31.233464,121.673652 31.23123)))"
53447057,浦东分局,310115,杨园派出所,310115760000,第六警务区,"MULTIPOLYGON(((121.628147 31.315037,121.631762 31.310178,121.634023 31.311636,121.630113 31.316333,121.628579 31.315316,121.628147 31.315037)))"
53447061,浦东分局,310115,龚路派出所,310115670000,永丰村警务区,"MULTIPOLYGON(((121.691734 31.258209,121.692441 31.25429,121.696945 31.255126,121.701454 31.255975,121.700761 31.256907,121.700933 31.25781,121.715795 31.262427,121.715567 31.262987,121.716173 31.263159,121.715915 31.264117,121.716012 31.264383,121.715953 31.264698,121.716278 31.264866,121.717466 31.265155,121.717171 31.266009,121.719326 31.266466,121.721383 31.266894,121.721104 31.267393,121.720704 31.267672,121.71966 31.267596,121.719478 31.268237,121.720501 31.268408,121.720174 31.269237,121.719809 31.269437,121.720801 31.269704,121.723941 31.270603,121.725486 31.269539,121.72993 31.269468,121.731723 31.267301,121.737275 31.271186,121.731473 31.27745,121.706679 31.271736,121.708272 31.269132,121.699919 31.268504,121.701065 31.266109,121.701077 31.266105,121.701911 31.264334,121.701615 31.264181,121.70118 31.264113,121.700538 31.263986,121.700247 31.263884,121.700013 31.26373,121.699468 31.26332,121.698556 31.262648,121.698113 31.262279,121.697795 31.262122,121.697555 31.262005,121.697274 31.261873,121.696918 31.261865,121.696598 31.261885,121.696275 31.261857,121.695993 31.26171,121.695648 31.261606,121.695232 31.26138,121.69486 31.26127,121.694002 31.26102,121.693224 31.260784,121.693654 31.259662,121.694073 31.258568,121.691734 31.258209)))"
53447139,浦东分局,310115,横沔派出所,310115860000,康桥宝邸居委警务区,"MULTIPOLYGON(((121.599255 31.12455,121.599602 31.12483,121.599892 31.125184,121.600125 31.125431,121.600648 31.12555,121.60229 31.125786,121.603902 31.120815,121.602877 31.120579,121.602491 31.120522,121.602083 31.120504,121.601666 31.120535,121.601385 31.120305,121.600907 31.119633,121.600122 31.119314,121.599071 31.12128,121.598666 31.122413,121.598369 31.123503,121.598275 31.123807,121.598361 31.123868,121.599255 31.12455)))"
53447162,浦东分局,310115,横沔派出所,310115860000,沿南村警务区,"MULTIPOLYGON(((121.598786 31.117536,121.596554 31.117206,121.59576 31.121284,121.596914 31.121422,121.596119 31.123209,121.5951 31.123077,121.594123 31.123253,121.593822 31.125503,121.59237 31.125188,121.59107 31.12477,121.59061 31.125671,121.590024 31.126682,121.588878 31.126372,121.588465 31.127499,121.589357 31.127901,121.588825 31.128846,121.587991 31.130346,121.587582 31.131191,121.5872 31.132052,121.587855 31.132406,121.588448 31.132785,121.588908 31.133531,121.5894 31.134389,121.589619 31.134741,121.590368 31.13496,121.591773 31.134848,121.592479 31.135123,121.59265 31.135426,121.592464 31.136273,121.592317 31.136948,121.594139 31.137446,121.594858 31.138805,121.596009 31.138811,121.597323 31.139212,121.598394 31.139171,121.59944 31.139337,121.599812 31.138334,121.600197 31.137314,121.600093 31.137305,121.601086 31.134618,121.604824 31.135122,121.60765 31.135627,121.609219 31.129819,121.610828 31.124434,121.611148 31.123308,121.609238 31.122665,121.608205 31.122867,121.606964 31.122207,121.606404 31.12193,121.606425 31.121887,121.6054 31.121503,121.604717 31.121249,121.604379 31.121121,121.604426 31.120932,121.603902 31.120814,121.602097 31.12642,121.601738 31.127458,121.601494 31.127892,121.601221 31.128316,121.600707 31.129037,121.59987 31.128955,121.598921 31.128812,121.597108 31.128514,121.59711 31.129465,121.595144 31.129658,121.593306 31.129806,121.598786 31.117536)))"
53447175,浦东分局,310115,康桥派出所,310115930000,美林小城警务区,"MULTIPOLYGON(((121.564104 31.118233,121.564185 31.116327,121.56253 31.115999,121.562326 31.115679,121.562054 31.115378,121.559862 31.115084,121.559884 31.114802,121.558959 31.114629,121.559222 31.113561,121.559744 31.113023,121.564169 31.113144,121.56645 31.113328,121.567789 31.113438,121.567508 31.115507,121.567245 31.117522,121.564104 31.118233)))"
53447200,浦东分局,310115,康桥派出所,310115930000,中海御景熙岸警务区,"MULTIPOLYGON(((121.528526 31.131168,121.528383 31.131023,121.528314 31.130872,121.528285 31.130402,121.528257 31.130064,121.528136 31.129894,121.52804 31.129806,121.527901 31.129694,121.527773 31.129605,121.527462 31.129412,121.527993 31.128739,121.528562 31.128078,121.528783 31.127974,121.529019 31.127553,121.529185 31.127149,121.529383 31.127122,121.529634 31.127132,121.529846 31.126986,121.53023 31.127087,121.530479 31.127199,121.53051 31.127263,121.530166 31.128117,121.530451 31.128243,121.530686 31.128337,121.531193 31.128498,121.531745 31.128622,121.532354 31.128735,121.532479 31.1287,121.533043 31.127419,121.534273 31.12773,121.534616 31.126839,121.534861 31.126338,121.535234 31.126446,121.535648 31.125113,121.535009 31.124891,121.53419 31.124492,121.534362 31.12367,121.535744 31.12305,121.536681 31.122751,121.537179 31.122622,121.537678 31.122531,121.537462 31.122275,121.536839 31.122093,121.535667 31.121812,121.535807 31.1213,121.536647 31.121484,121.536782 31.12097,121.53701 31.12042,121.53686 31.120231,121.536914 31.119935,121.536604 31.119763,121.536687 31.119309,121.536211 31.119054,121.53647 31.118387,121.539144 31.119185,121.541945 31.119934,121.543197 31.119376,121.544084 31.119085,121.542976 31.124483,121.542446 31.12647,121.541896 31.127994,121.541257 31.129294,121.540662 31.130623,121.532487 31.128729,121.531922 31.130184,121.531253 31.13169,121.530009 31.131546,121.529404 31.131474,121.528974 31.131356,121.528699 31.131243,121.528526 31.131168)))"
53447215,浦东分局,310115,康桥派出所,310115930000,双秀园区警务区,"MULTIPOLYGON(((121.562446 31.123961,121.563964 31.118263,121.565659 31.117888,121.567345 31.117515,121.56656 31.124649,121.562446 31.123961)))"
53447440,浦东分局,310115,科教园区治安派出所,310115950000,汇南村警务区,"MULTIPOLYGON(((121.735297 31.034798,121.730865 31.035399,121.73087 31.035816,121.730387 31.038392,121.729777 31.041695,121.73209 31.041883,121.732054 31.042952,121.732135 31.044829,121.73366 31.044674,121.733728 31.043178,121.733998 31.04326,121.734074 31.042826,121.734256 31.042862,121.734351 31.042071,121.735439 31.042024,121.735425 31.041809,121.742228 31.041929,121.742257 31.040462,121.740396 31.040513,121.738673 31.04048,121.737172 31.040325,121.73557 31.040245,121.735297 31.034798)))"
53447694,浦东分局,310115,书院派出所,310115340000,棉场警务区,"MULTIPOLYGON(((121.872323 30.958209,121.874087 30.96888,121.862026 30.97116,121.861827 30.973418,121.861551 30.975758,121.861112 30.980408,121.859533 30.9906,121.848959 30.99021,121.848714 30.983122,121.845031 30.984022,121.844991 30.97652,121.844465 30.976727,121.844139 30.975963,121.844019 30.976018,121.843341 30.974412,121.842128 30.971728,121.844414 30.971009,121.843995 30.966526,121.843973 30.963157,121.872323 30.958209)))"
53447882,浦东分局,310115,高行派出所,310115600000,绿洲四居警务区,"MULTIPOLYGON(((121.59341 31.316393,121.589411 31.316443,121.589417 31.321865,121.589423 31.323135,121.589425 31.323851,121.589508 31.324523,121.593356 31.324486,121.59341 31.316393)))"
53448002,浦东分局,310115,科教园区治安派出所,310115950000,绿城居委警务区,"MULTIPOLYGON(((121.767789 31.034884,121.767884 31.035996,121.768532 31.035904,121.76901 31.035846,121.769376 31.03573,121.769361 31.035482,121.769327 31.035264,121.769286 31.035037,121.769247 31.034816,121.769687 31.034454,121.76986 31.034336,121.771244 31.034126,121.771348 31.034041,121.771455 31.032775,121.771396 31.032611,121.771384 31.03256,121.771398 31.032248,121.77137 31.031938,121.771315 31.031493,121.769379 31.031773,121.76781 31.031973,121.767452 31.032072,121.767385 31.032216,121.766961 31.032271,121.7661 31.032403,121.765396 31.032494,121.764941 31.032427,121.764462 31.032448,121.763731 31.032511,121.763748 31.033297,121.763795 31.03503,121.767789 31.034884)))"
53448046,浦东分局,310115,龚路派出所,310115670000,新光村警务区,"MULTIPOLYGON(((121.659469 31.250659,121.659417 31.250596,121.663452 31.251269,121.66328 31.251756,121.664293 31.251991,121.664053 31.253285,121.666187 31.25373,121.665489 31.256619,121.665641 31.256649,121.664737 31.260948,121.661767 31.260089,121.661127 31.260186,121.660454 31.260331,121.659631 31.260391,121.658646 31.260026,121.65913 31.25877,121.659284 31.257462,121.659328 31.256166,121.659469 31.250659)))"
53448165,浦东分局,310115,杨园派出所,310115760000,第八警务区,"MULTIPOLYGON(((121.630113 31.316331,121.634023 31.311642,121.635177 31.31238,121.635161 31.312398,121.635291 31.312449,121.633173 31.314939,121.634483 31.315766,121.632611 31.317902,121.630113 31.316331)))"
53448402,浦东分局,310115,龚路派出所,310115670000,银丰苑警务区,"MULTIPOLYGON(((121.683697 31.267784,121.684197 31.266343,121.684861 31.265002,121.691689 31.266506,121.689631 31.269475,121.683697 31.267784)))"
53449355,浦东分局,310115,龚路派出所,310115670000,启明村警务区,"MULTIPOLYGON(((121.686741 31.277147,121.687276 31.276226,121.685538 31.275639,121.686869 31.273662,121.688117 31.274739,121.689552 31.272552,121.694055 31.273479,121.702634 31.277863,121.699799 31.282368,121.691404 31.27809,121.69047 31.279372,121.690172 31.279041,121.689915 31.278674,121.689447 31.278006,121.688409 31.278112,121.686741 31.277147)))"
53449627,浦东分局,310115,科教园区治安派出所,310115950000,幸福村警务区,"MULTIPOLYGON(((121.763704 31.026123,121.765812 31.025722,121.767535 31.025409,121.76752 31.024793,121.768902 31.024578,121.769935 31.024409,121.771661 31.024111,121.773244 31.023894,121.773505 31.023836,121.773705 31.023891,121.774116 31.023861,121.775103 31.023666,121.77536 31.023664,121.775439 31.024106,121.775522 31.024482,121.775512 31.024543,121.775369 31.024579,121.775469 31.025058,121.775515 31.025342,121.775552 31.025704,121.775244 31.02576,121.775262 31.025993,121.775336 31.026234,121.775401 31.026343,121.775454 31.026362,121.775485 31.02656,121.775489 31.026763,121.775505 31.027028,121.775796 31.027121,121.775835 31.027791,121.775717 31.027815,121.775695 31.027853,121.772252 31.028425,121.768186 31.029082,121.767853 31.026307,121.763738 31.026624,121.763704 31.026123)))"
53449907,浦东分局,310115,康桥派出所,310115930000,绿地香颂警务区,"MULTIPOLYGON(((121.531237 31.131737,121.531908 31.130185,121.532492 31.128726,121.536146 31.129576,121.53443 31.133532,121.533275 31.133292,121.53271 31.133161,121.532227 31.132792,121.532061 31.132335,121.531817 31.131926,121.531237 31.131737)))"
53449940,浦东分局,310115,高行派出所,310115600000,东力居委警务区,"MULTIPOLYGON(((121.618351 31.279861,121.618314 31.28073,121.618164 31.280875,121.618179 31.281345,121.61816 31.281419,121.61797 31.281454,121.617713 31.282412,121.616875 31.282417,121.615535 31.286501,121.617947 31.287096,121.621728 31.288274,121.625326 31.289485,121.625326 31.289815,121.627842 31.290761,121.628041 31.290374,121.628499 31.289057,121.629264 31.286863,121.628194 31.286206,121.625438 31.285228,121.625462 31.279791,121.618351 31.279861)))"
53449975,浦东分局,310115,高行派出所,310115600000,仁恒绿城警务区,"MULTIPOLYGON(((121.588889 31.296228,121.57811 31.296134,121.578131 31.300499,121.578052 31.302087,121.578054 31.303781,121.594115 31.303788,121.594095 31.300643,121.596872 31.30051,121.597296 31.30023,121.593572 31.297659,121.593398 31.295946,121.593493 31.294561,121.596324 31.294425,121.596367 31.29095,121.596418 31.290063,121.596494 31.289167,121.596497 31.288638,121.596531 31.288173,121.596639 31.287249,121.594624 31.286945,121.59263 31.286748,121.590691 31.286728,121.588761 31.286748,121.588889 31.296228)))"
53449993,浦东分局,310115,高行派出所,310115600000,森兰金地警务区,"MULTIPOLYGON(((121.58652 31.308678,121.589335 31.308645,121.589346 31.303788,121.585871 31.303783,121.585984 31.304523,121.585982 31.304675,121.586009 31.304791,121.586343 31.305059,121.586447 31.305303,121.586504 31.305566,121.586517 31.307063,121.586508 31.308657,121.58652 31.308678)))"
53450004,浦东分局,310115,杨园派出所,310115760000,第十四警务区,"MULTIPOLYGON(((121.631388 31.321175,121.635324 31.317845,121.636393 31.316962,121.639085 31.314702,121.635288 31.312449,121.635162 31.312397,121.637955 31.309073,121.650371 31.312458,121.647538 31.316765,121.644092 31.321775,121.643946 31.322044,121.643803 31.322111,121.64281 31.322138,121.641757 31.322004,121.640705 31.321914,121.639704 31.321721,121.635563 31.321053,121.633379 31.322739,121.631388 31.321175)))"
53450006,浦东分局,310115,杨园派出所,310115760000,第十六警务区,"MULTIPOLYGON(((121.64411 31.321742,121.643952 31.32204,121.64655 31.32248,121.649982 31.319372,121.651953 31.316259,121.653101 31.313331,121.653634 31.309959,121.653853 31.308566,121.653156 31.308545,121.651768 31.310446,121.650378 31.312452,121.648584 31.315195,121.64411 31.321742)))"
53450295,浦东分局,310115,科教园区治安派出所,310115950000,迎薰居委警务区,"MULTIPOLYGON(((121.758819 31.023559,121.759921 31.027493,121.7617 31.027275,121.763672 31.027029,121.76374 31.026625,121.763712 31.026126,121.763639 31.023191,121.758819 31.023559)))"
53450299,浦东分局,310115,科教园区治安派出所,310115950000,泰燕居委警务区,"MULTIPOLYGON(((121.74138 31.036178,121.741831 31.038252,121.742261 31.040324,121.743653 31.040235,121.7449 31.040175,121.744902 31.039889,121.744909 31.039065,121.744925 31.038379,121.746087 31.038359,121.746068 31.03795,121.746087 31.037596,121.746075 31.037041,121.746054 31.036524,121.746026 31.035995,121.74389 31.03603,121.742785 31.036063,121.742253 31.036094,121.74138 31.036178)))"
53450376,浦东分局,310115,杨园派出所,310115760000,第五警务区,"MULTIPOLYGON(((121.615538 31.293364,121.615539 31.290514,121.620283 31.290449,121.620343 31.2896,121.620436 31.288269,121.620462 31.287883,121.621713 31.288266,121.624594 31.289238,121.624493 31.289598,121.624523 31.290249,121.622005 31.290532,121.622041 31.294201,121.615538 31.293364)))"
53450379,浦东分局,310115,高行派出所,310115600000,南新居委警务区,"MULTIPOLYGON(((121.589503 31.324447,121.578737 31.324411,121.579403 31.325237,121.580333 31.326155,121.580532 31.326479,121.580388 31.326949,121.580336 31.327466,121.580301 31.327969,121.580301 31.328734,121.580303 31.329576,121.580277 31.330236,121.580266 31.330811,121.582764 31.331114,121.589044 31.331176,121.589508 31.329105,121.589507 31.327572,121.589503 31.324447)))"
53450392,浦东分局,310115,顾路派出所,310115660000,众三村警务区,"MULTIPOLYGON(((121.669465 31.283741,121.672467 31.277943,121.671829 31.277722,121.672329 31.276734,121.672128 31.276662,121.674266 31.272161,121.672525 31.271419,121.672076 31.272192,121.671372 31.271885,121.671454 31.271795,121.670319 31.271367,121.670161 31.271582,121.669894 31.271466,121.669087 31.271125,121.667882 31.270816,121.668025 31.271627,121.667766 31.272556,121.667332 31.273519,121.670248 31.274655,121.668531 31.277099,121.669218 31.277332,121.668956 31.277956,121.671063 31.279028,121.670687 31.280015,121.66767 31.278416,121.666146 31.280578,121.665073 31.282437,121.667243 31.283204,121.669465 31.283741)))"
53450774,浦东分局,310115,龚路派出所,310115670000,新华村警务区,"MULTIPOLYGON(((121.658648 31.260026,121.659633 31.260393,121.660457 31.260336,121.660981 31.260215,121.661772 31.26009,121.664745 31.26096,121.667175 31.26191,121.664415 31.267506,121.663043 31.267223,121.661762 31.271669,121.660163 31.271263,121.659866 31.271128,121.658081 31.270418,121.657795 31.270063,121.655128 31.269144,121.655516 31.268542,121.651863 31.266916,121.652567 31.265296,121.656422 31.265853,121.657134 31.263692,121.658648 31.260026)))"
53450782,浦东分局,310115,高行派出所,310115600000,东沟四居警务区,"MULTIPOLYGON(((121.571427 31.286971,121.570015 31.289647,121.569417 31.290884,121.569921 31.291073,121.570271 31.291204,121.57098 31.291519,121.571062 31.291677,121.57373 31.291622,121.57566 31.291582,121.575653 31.290989,121.575594 31.29087,121.575522 31.29076,121.57536 31.290544,121.57517 31.290287,121.574908 31.289994,121.574708 31.289775,121.574665 31.289449,121.574595 31.28915,121.57463 31.288522,121.574446 31.28823,121.573814 31.287825,121.573751 31.287743,121.573547 31.287627,121.571427 31.286971)))"
53450785,浦东分局,310115,科教园区治安派出所,310115950000,惠园居委警务区,"MULTIPOLYGON(((121.735299 31.034796,121.737438 31.03447,121.73859 31.034381,121.74077 31.034063,121.741223 31.036193,121.741381 31.036181,121.741732 31.037829,121.741915 31.038618,121.742264 31.040319,121.742259 31.040459,121.740347 31.040515,121.738682 31.04048,121.737212 31.040327,121.735571 31.040244,121.735299 31.034796)))"
53450787,浦东分局,310115,高东派出所,310115750000,千秋嘉苑居委警务区,"MULTIPOLYGON(((121.622763 31.322292,121.626051 31.325005,121.625438 31.325494,121.622825 31.327815,121.623284 31.328167,121.624139 31.328816,121.625106 31.329516,121.62345 31.33087,121.621446 31.329013,121.620882 31.329489,121.620439 31.329128,121.62008 31.328819,121.619987 31.32865,121.619945 31.328204,121.619872 31.327974,121.619891 31.327843,121.619946 31.327739,121.620027 31.327627,121.620543 31.327153,121.621213 31.326542,121.619885 31.325435,121.622181 31.323159,121.622763 31.322292)))"
53450822,浦东分局,310115,龚路派出所,310115670000,迅建村警务区,"MULTIPOLYGON(((121.681755 31.28099,121.685552 31.27564,121.687278 31.276227,121.686741 31.277147,121.688409 31.278112,121.689446 31.278007,121.690169 31.279037,121.690476 31.279376,121.691406 31.278091,121.699801 31.28237,121.702632 31.277862,121.706647 31.279917,121.712988 31.281335,121.712732 31.282118,121.71253 31.282727,121.71234 31.283271,121.71187 31.284683,121.711768 31.284787,121.702316 31.28298,121.701157 31.284746,121.70032 31.28462,121.700225 31.285027,121.698644 31.28471,121.697948 31.285523,121.695696 31.285039,121.695538 31.285415,121.693248 31.284921,121.693101 31.285352,121.692223 31.285149,121.69138 31.284708,121.690901 31.284116,121.690544 31.284402,121.690408 31.284316,121.690194 31.284023,121.689629 31.284107,121.689594 31.283809,121.689329 31.2836,121.689444 31.28319,121.686531 31.282477,121.684318 31.281759,121.681755 31.28099)))"
53450826,浦东分局,310115,高东派出所,310115750000,盛世东苑警务区,"MULTIPOLYGON(((121.625104 31.329512,121.628257 31.326927,121.626089 31.325005,121.626051 31.325004,121.625499 31.325448,121.622828 31.327813,121.624145 31.328819,121.625104 31.329512)))"
53450848,浦东分局,310115,高东派出所,310115750000,楼夏景园警务区,"MULTIPOLYGON(((121.624573 31.32378,121.626984 31.32182,121.629285 31.319959,121.625929 31.318015,121.622766 31.3223,121.624573 31.32378)))"
53450850,浦东分局,310115,科教园区治安派出所,310115950000,海燕居委警务区,"MULTIPOLYGON(((121.767793 31.034884,121.766227 31.034942,121.763827 31.035027,121.761438 31.035113,121.761448 31.03642,121.762038 31.036402,121.763694 31.036213,121.763789 31.037838,121.762349 31.037977,121.76204 31.036405,121.761452 31.036421,121.761462 31.036637,121.761532 31.037964,121.761576 31.038692,121.761914 31.039384,121.763694 31.039169,121.764546 31.039097,121.765568 31.03903,121.767126 31.03895,121.767 31.038147,121.767978 31.038086,121.767841 31.037308,121.767942 31.037186,121.767877 31.036001,121.767793 31.034884)))"
53450854,浦东分局,310115,科教园区治安派出所,310115950000,南园居委警务区,"MULTIPOLYGON(((121.743278 31.024668,121.741093 31.024687,121.741021 31.022541,121.741683 31.022347,121.741951 31.022293,121.742236 31.022187,121.742471 31.022081,121.742663 31.022001,121.742874 31.021916,121.743048 31.022187,121.743313 31.022661,121.743148 31.022718,121.742964 31.022771,121.742496 31.022785,121.74246 31.022945,121.742242 31.022957,121.741823 31.02297,121.741814 31.02324,121.741808 31.023788,121.742899 31.023755,121.743255 31.0238,121.743278 31.024668)))"
53450869,浦东分局,310115,科教园区治安派出所,310115950000,宝业居委警务区,"MULTIPOLYGON(((121.735304 31.025152,121.735383 31.025013,121.735498 31.024372,121.735492 31.023605,121.735972 31.023567,121.736131 31.024098,121.736911 31.024,121.737512 31.023968,121.737474 31.023502,121.740171 31.023301,121.740224 31.024676,121.743212 31.024672,121.743219 31.026084,121.746264 31.025277,121.746252 31.026337,121.745244 31.026571,121.744165 31.026789,121.742439 31.02723,121.741746 31.027448,121.741259 31.02749,121.740314 31.02746,121.739105 31.027471,121.738081 31.027498,121.736687 31.027601,121.735439 31.027841,121.735304 31.025152)))"
53450895,浦东分局,310115,书院派出所,310115340000,新欣居委警务区,"MULTIPOLYGON(((121.866878 30.988761,121.867866 30.988684,121.868026 30.98459,121.875381 30.983413,121.876186 30.981254,121.867659 30.982395,121.86732 30.979956,121.865663 30.980178,121.861533 30.980779,121.861434 30.982327,121.864147 30.981947,121.866902 30.981496,121.867047 30.982642,121.865181 30.982974,121.865113 30.985052,121.865087 30.986072,121.866977 30.985814,121.866878 30.988761)))"
53450901,浦东分局,310115,浦兴路派出所,310115780000,银桥警务区,"MULTIPOLYGON(((121.584976 31.260521,121.584945 31.260478,121.584898 31.260478,121.583787 31.259215,121.583103 31.258457,121.583845 31.257786,121.584161 31.257651,121.584395 31.257613,121.585065 31.257568,121.585738 31.257968,121.586273 31.258325,121.586268 31.258502,121.586902 31.258817,121.587163 31.258946,121.587412 31.259072,121.587543 31.259123,121.58759 31.259043,121.58768 31.259078,121.587899 31.259151,121.588121 31.259238,121.588215 31.259271,121.58828 31.259172,121.588402 31.258972,121.58871 31.259088,121.588877 31.25915,121.588974 31.259201,121.589065 31.25923,121.589569 31.259439,121.589072 31.260111,121.588875 31.26013,121.586712 31.260351,121.584976 31.260521)))"
53450936,浦东分局,310115,杨园派出所,310115760000,第一警务区,"MULTIPOLYGON(((121.653097 31.313325,121.653865 31.308495,121.656898 31.308669,121.658158 31.304906,121.666447 31.306086,121.667754 31.306044,121.668755 31.305845,121.670114 31.305491,121.670901 31.305414,121.675074 31.304587,121.67754 31.304422,121.680088 31.305534,121.677887 31.30827,121.673956 31.30969,121.66968 31.312159,121.663972 31.315676,121.663002 31.314568,121.661457 31.313806,121.653097 31.313325)))"
53450974,浦东分局,310115,龚路派出所,310115670000,美地芳邻警务区,"MULTIPOLYGON(((121.658553 31.260236,121.655261 31.259156,121.652563 31.265294,121.656415 31.265859,121.657135 31.263699,121.658553 31.260236)))"
53450977,浦东分局,310115,书院派出所,310115340000,新北警务区,"MULTIPOLYGON(((121.842945 30.941095,121.860768 30.936271,121.864324 30.935318,121.864312 30.935255,121.864534 30.935198,121.864592 30.936564,121.866413 30.936062,121.86543 30.947798,121.85513 30.949862,121.854738 30.948059,121.841668 30.950764,121.841468 30.949421,121.840902 30.949416,121.840876 30.949187,121.841444 30.949146,121.841201 30.947038,121.841089 30.946136,121.841579 30.945986,121.842237 30.94573,121.841628 30.943983,121.841248 30.943049,121.841563 30.942819,121.841777 30.942718,121.842127 30.942665,121.843262 30.942171,121.842945 30.941095)))"
53450991,浦东分局,310115,王港派出所,310115650000,王港居委警务区,"MULTIPOLYGON(((121.679668 31.234703,121.679418 31.235374,121.680371 31.235607,121.680927 31.235711,121.681307 31.235831,121.681577 31.235896,121.681707 31.236036,121.681596 31.23623,121.681516 31.236471,121.681304 31.236974,121.680951 31.237394,121.680615 31.237297,121.680324 31.237337,121.680194 31.237521,121.681096 31.237766,121.682041 31.238044,121.682662 31.238128,121.682921 31.237795,121.682991 31.237325,121.683155 31.236872,121.683234 31.236646,121.683291 31.236429,121.683459 31.236192,121.683544 31.236227,121.683548 31.236193,121.683812 31.235428,121.684523 31.235342,121.685338 31.235647,121.685641 31.234506,121.684986 31.234224,121.678805 31.232497,121.678138 31.234033,121.679668 31.234703)))"
53450997,浦东分局,310115,高行派出所,310115600000,银杏居委警务区,"MULTIPOLYGON(((121.604302 31.288713,121.60743 31.288074,121.61016 31.2875,121.6106 31.288425,121.610601 31.288971,121.610601 31.289615,121.610594 31.290375,121.610556 31.291172,121.609633 31.292679,121.608313 31.292448,121.606395 31.291993,121.604308 31.291414,121.604302 31.288713)))"
53451024,浦东分局,310115,高行派出所,310115600000,南行居委警务区,"MULTIPOLYGON(((121.614579 31.282354,121.612766 31.28231,121.61275 31.282898,121.61271 31.283156,121.611476 31.283224,121.610126 31.283257,121.610162 31.284365,121.610068 31.284361,121.610012 31.284986,121.609989 31.287182,121.61014 31.287506,121.612346 31.28688,121.613632 31.286688,121.615286 31.286427,121.615526 31.286299,121.615537 31.28649,121.616879 31.282411,121.614579 31.282354)))"
53451031,浦东分局,310115,科教园区治安派出所,310115950000,六灶湾村警务区,"MULTIPOLYGON(((121.758841 31.023554,121.758575 31.022251,121.758583 31.021393,121.759229 31.020517,121.759999 31.019979,121.760438 31.019642,121.760601 31.017495,121.760461 31.01668,121.759601 31.014624,121.759058 31.013709,121.758589 31.012654,121.758539 31.012597,121.758125 31.011375,121.757806 31.010816,121.757372 31.00949,121.757353 31.008986,121.767817 31.008689,121.771593 31.008265,121.771424 31.005476,121.772183 31.005194,121.773665 31.004705,121.774145 31.005811,121.777186 31.005739,121.780135 31.005648,121.780464 31.008089,121.776669 31.008314,121.776664 31.011774,121.776808 31.013107,121.780683 31.012937,121.780845 31.013087,121.780826 31.013638,121.776658 31.013798,121.771015 31.014131,121.770702 31.016839,121.770814 31.017759,121.771 31.018914,121.767091 31.019801,121.767321 31.021912,121.766706 31.021735,121.766927 31.022779,121.766763 31.022791,121.766797 31.02301,121.767478 31.023008,121.767572 31.024783,121.767516 31.024787,121.767537 31.025401,121.763707 31.026126,121.763637 31.023192,121.758841 31.023554)))"
